11.2022 	198349 	1772459 	144 	 	สร 	
11.2022 	198349 	1773132 	58752 	 	สร 	
11.2022 	198349 	1772513 	5184 	 	สร 	
11.2022 	198349 	1772472 	576 	 	สร 	
11.2022 	198349 	1653679 	3456 	 	สร 	
11.2022 	198349 	1772987 	8352 	 	สร 	
11.2022 	198349 	1773129 	60768 	 	สร 	
11.2022 	198349 	3015072 	816 	 	สร 	
11.2022 	198349 	1773237 	144 	 	สร 	
11.2022 	198349 	1653669 	48 	 	สร 	
11.2022 	198349 	1772706 	27648 	 	สร 	
11.2022 	198349 	3051127 	3216 	 	สร 	
11.2022 	198349 	3064773 	48 	 	สร 	
11.2022 	198349 	3064533 	2592 	 	สร 	
11.2022 	198349 	3149273 	5232 	 	สร 	
11.2022 	198349 	3149860 	7488 	 	สร 	
11.2022 	198349 	3149912 	17568 	 	สร 	
11.2022 	198349 	3150672 	5760 	 	สร 	
11.2022 	198349 	3148648 	576 	 	สร 	
11.2022 	198349 	3148633 	2304 	 	สร 	
11.2022 	198349 	3163042 	23040 	 	สร 	
11.2022 	198349 	3161473 	288 	 	สร 	
11.2022 	198349 	3149926 	4608 	 	สร 	
11.2022 	198349 	1773335 	288 	 	สร 	
11.2022 	198349 	3210428 	560,4 	 	สร 	
11.2022 	198349 	3257068 	1728 	 	สร 	
11.2022 	198349 	3257474 	7488 	 	สร 	
11.2022 	198349 	3255198 	576 	 	สร 	
11.2022 	198349 	3200385 	1152 	 	สร 	
11.2022 	198349 	3200388 	576 	 	สร 	
11.2022 	198349 	3257066 	1680 	 	สร 	
11.2022 	198349 	19443 	10913,4 	 	สร 	
11.2022 	198349 	19447 	21749,385 	 	สร 	
11.2022 	198349 	19196 	48834,36 	 	สร 	
11.2022 	198349 	19193 	382027,56 	 	สร 	
11.2022 	198349 	225279 	13040,76 	 	สร 	
11.2022 	198349 	19436 	9679,95 	 	สร 	
11.2022 	198349 	19186 	11734,8 	 	สร 	
11.2022 	198349 	19432 	462 	 	สร 	
11.2022 	198349 	19300 	3637,865 	 	สร 	
11.2022 	198349 	19299 	44161,2 	 	สร 	
11.2022 	198349 	189371 	1122,3 	 	สร 	
11.2022 	198349 	19309 	33012,36 	 	สร 	
11.2022 	198349 	19306 	616,875 	 	สร 	
