04.2022 	198349 	3046454 	1211,64 	 	สร 	
04.2022 	198349 	3158548 	4036,8 	 	สร 	
04.2022 	198349 	3158544 	3599,76 	 	สร 	
04.2022 	198349 	1685797 	3941,44 	 	สร 	
04.2022 	198349 	1685790 	2105,52 	 	สร 	
04.2022 	198349 	1686401 	5471,24 	 	สร 	
04.2022 	198349 	3195784 	4140,38 	 	สร 	
04.2022 	198349 	3233942 	92218,38 	 	สร 	
04.2022 	198349 	3233953 	38203,2 	 	สร 	
04.2022 	198349 	3233947 	10596,6 	 	สร 	
04.2022 	198349 	3233973 	6552 	 	สร 	
04.2022 	198349 	3298439 	10648,8 	 	สร 	
04.2022 	198349 	2983 	258 	 	สร 	
04.2022 	198349 	18471 	18576 	 	สร 	
04.2022 	198349 	18461 	15480 	 	สร 	
04.2022 	198349 	18476 	54438 	 	สร 	
04.2022 	198349 	18466 	18576 	 	สร 	
04.2022 	198349 	19553 	11825 	 	สร 	
04.2022 	198349 	14917 	2709 	 	สร 	
04.2022 	198349 	14912 	6192 	 	สร 	
04.2022 	198349 	14907 	2064 	 	สร 	
04.2022 	198349 	222066 	430 	 	สร 	
04.2022 	198349 	19497 	11868 	 	สร 	
04.2022 	198349 	19493 	50052 	 	สร 	
04.2022 	198349 	196764 	473 	 	สร 	
04.2022 	198349 	1552371 	13416 	 	สร 	
04.2022 	198349 	1595287 	516 	 	สร 	
04.2022 	198349 	1552359 	1849 	 	สร 	
04.2022 	198349 	1553214 	19608 	 	สร 	
04.2022 	198349 	19542 	3354 	 	สร 	
04.2022 	198349 	14927 	129 	 	สร 	
04.2022 	198349 	19440 	1032 	 	สร 	
04.2022 	198349 	3420629 	14448 	 	สร 	
04.2022 	198349 	207465 	26424,276 	 	สร 	
04.2022 	198349 	196256 	6706,944 	 	สร 	
04.2022 	198349 	191353 	7590,576 	 	สร 	
04.2022 	198349 	19551 	8918,976 	 	สร 	
04.2022 	198349 	1719029 	5195,52 	 	สร 	
04.2022 	198349 	19545 	71,04 	 	สร 	
04.2022 	198349 	19540 	15595,2 	 	สร 	
04.2022 	198349 	19532 	3426,08 	 	สร 	
04.2022 	198349 	19442 	39298,56 	 	สร 	
04.2022 	198349 	19446 	22673,056 	 	สร 	
04.2022 	198349 	19195 	24601,56 	 	สร 	
04.2022 	198349 	19192 	62016,64 	 	สร 	
04.2022 	198349 	19438 	555,36 	 	สร 	
04.2022 	198349 	19435 	8555,232 	 	สร 	
04.2022 	198349 	19185 	22256,96 	 	สร 	
04.2022 	198349 	19431 	633,6 	 	สร 	
04.2022 	198349 	19465 	46673,28 	 	สร 	
04.2022 	198349 	19190 	36576,848 	 	สร 	
04.2022 	198349 	19188 	81529,44 	 	สร 	
04.2022 	198349 	189323 	4134,24 	 	สร 	
04.2022 	198349 	1527924 	626,4 	 	สร 	
04.2022 	198349 	1774129 	148,544 	 	สร 	
04.2022 	198349 	227267 	27086,496 	 	สร 	
04.2022 	198349 	227272 	9792,72 	 	สร 	
04.2022 	198349 	1518691 	2730,384 	 	สร 	
04.2022 	198349 	1659920 	1900,8 	 	สร 	
04.2022 	198349 	1660099 	3758,4 	 	สร 	
04.2022 	198349 	1678991 	27,84 	 	สร 	
04.2022 	198349 	1681696 	1816,56 	 	สร 	
04.2022 	198349 	1660834 	3667,68 	 	สร 	
04.2022 	198349 	1719025 	3240 	 	สร 	
04.2022 	198349 	1728063 	36414,72 	 	สร 	
04.2022 	198349 	1701387 	1018,8 	 	สร 	
04.2022 	198349 	1728065 	632,16 	 	สร 	
04.2022 	198349 	1715021 	111,616 	 	สร 	
04.2022 	198349 	1542058 	517,408 	 	สร 	
04.2022 	198349 	227066 	306,24 	 	สร 	
04.2022 	198349 	1723524 	158,4 	 	สร 	
04.2022 	198349 	1625503 	1966,912 	 	สร 	
04.2022 	198349 	3037846 	4634,368 	 	สร 	
04.2022 	198349 	3026406 	2430,72 	 	สร 	
04.2022 	198349 	3025732 	258,096 	 	สร 	
04.2022 	198349 	3026463 	9937,728 	 	สร 	
04.2022 	198349 	3091115 	40,704 	 	สร 	
04.2022 	198349 	3143759 	170,496 	 	สร 	
04.2022 	198349 	3148675 	69088,224 	 	สร 	
04.2022 	198349 	3149270 	163,008 	 	สร 	
04.2022 	198349 	3149855 	15583,512 	 	สร 	
04.2022 	198349 	3149287 	13440 	 	สร 	
04.2022 	198349 	3149300 	15387,808 	 	สร 	
04.2022 	198349 	3149878 	35047,872 	 	สร 	
04.2022 	198349 	3149890 	3067,2 	 	สร 	
04.2022 	198349 	3149902 	81,408 	 	สร 	
04.2022 	198349 	3150665 	3075,264 	 	สร 	
04.2022 	198349 	3149925 	613,824 	 	สร 	
04.2022 	198349 	1558864 	339,072 	 	สร 	
04.2022 	198349 	3139408 	760,704 	 	สร 	
04.2022 	198349 	3141993 	1530,88 	 	สร 	
04.2022 	198349 	3132621 	592,384 	 	สร 	
04.2022 	198349 	3148631 	7607,04 	 	สร 	
04.2022 	198349 	3148646 	22475,136 	 	สร 	
04.2022 	198349 	3149129 	12646,704 	 	สร 	
04.2022 	198349 	3148621 	1090,56 	 	สร 	
04.2022 	198349 	3173837 	533,12 	 	สร 	
04.2022 	198349 	3146925 	740,08 	 	สร 	
04.2022 	198349 	3173877 	5180,16 	 	สร 	
04.2022 	198349 	3173718 	4587,216 	 	สร 	
04.2022 	198349 	3173872 	9166,08 	 	สร 	
04.2022 	198349 	3198119 	55,68 	 	สร 	
04.2022 	198349 	3148662 	479,36 	 	สร 	
04.2022 	198349 	3149888 	613,44 	 	สร 	
04.2022 	198349 	3096051 	29336,56 	 	สร 	
04.2022 	198349 	3149865 	3063,6 	 	สร 	
04.2022 	198349 	3202482 	606,96 	 	สร 	
04.2022 	198349 	1723533 	201,152 	 	สร 	
04.2022 	198349 	3148664 	3697,92 	 	สร 	
04.2022 	198349 	3195944 	26,88 	 	สร 	
04.2022 	198349 	227072 	331,936 	 	สร 	
04.2022 	198349 	3253266 	8216,816 	 	สร 	
04.2022 	198349 	3284798 	488,448 	 	สร 	
04.2022 	198349 	3347019 	17539,2 	 	สร 	
04.2022 	198349 	3347415 	1896,48 	 	สร 	
04.2022 	198349 	3347054 	4435,2 	 	สร 	
04.2022 	198349 	3347067 	96874,72 	 	สร 	
04.2022 	198349 	3339455 	122,688 	 	สร 	
04.2022 	198349 	3339232 	27,2 	 	สร 	
04.2022 	198349 	3253251 	625,6 	 	สร 	
04.2022 	198349 	3270172 	1145,12 	 	สร 	
04.2022 	198349 	227075 	6491,408 	 	สร 	
04.2022 	198349 	1384239 	54,784 	 	สร 	
04.2022 	198349 	3356413 	3096 	 	สร 	
04.2022 	198349 	1510373 	539,136 	 	สร 	
04.2022 	198349 	3152431 	265,088 	 	สร 	
04.2022 	198349 	3341822 	1382,304 	 	สร 	
04.2022 	198349 	1693660 	2349,2 	 	สร 	
04.2022 	198349 	3270178 	13,408 	 	สร 	
04.2022 	198349 	3289608 	350,272 	 	สร 	
04.2022 	198349 	3262107 	203,52 	 	สร 	
04.2022 	198349 	1595328 	1109,76 	 	สร 	
04.2022 	198349 	3289684 	388,368 	 	สร 	
04.2022 	198349 	3262111 	13,488 	 	สร 	
04.2022 	198349 	3190868 	141,28 	 	สร 	
04.2022 	198349 	3397396 	2700,432 	 	สร 	
04.2022 	198349 	3365034 	745,632 	 	สร 	
04.2022 	198349 	186612 	123,264 	 	สร 	
04.2022 	198349 	19557 	23553,424 	 	สร 	
04.2022 	198349 	1670489 	2511,36 	 	สร 	
04.2022 	198349 	1505351 	43734,592 	 	สร 	
04.2022 	198349 	1705134 	13,344 	 	สร 	
04.2022 	198349 	1705090 	13,568 	 	สร 	
04.2022 	198349 	3030639 	4183,872 	 	สร 	
04.2022 	198349 	3030643 	1507,072 	 	สร 	
04.2022 	198349 	3046431 	476,56 	 	สร 	
04.2022 	198349 	3126652 	108,672 	 	สร 	
04.2022 	198349 	3126646 	1036,032 	 	สร 	
04.2022 	198349 	3126647 	702,208 	 	สร 	
04.2022 	198349 	3127007 	1245,28 	 	สร 	
04.2022 	198349 	3166957 	108,544 	 	สร 	
04.2022 	198349 	3166959 	2802,24 	 	สร 	
04.2022 	198349 	207464 	2526,624 	 	สร 	
04.2022 	198349 	196272 	4222,512 	 	สร 	
04.2022 	198349 	191352 	681,912 	 	สร 	
04.2022 	198349 	3087856 	249,6 	 	สร 	
04.2022 	198349 	3087518 	69,888 	 	สร 	
04.2022 	198349 	19445 	6592,824 	 	สร 	
04.2022 	198349 	19550 	5076,456 	 	สร 	
04.2022 	198349 	19543 	575,424 	 	สร 	
04.2022 	198349 	19539 	11296,8 	 	สร 	
04.2022 	198349 	19531 	1352,952 	 	สร 	
04.2022 	198349 	19441 	9752,4 	 	สร 	
04.2022 	198349 	19194 	17826,912 	 	สร 	
04.2022 	198349 	19191 	139840,896 	 	สร 	
04.2022 	198349 	19434 	15656,496 	 	สร 	
04.2022 	198349 	19184 	8638,08 	 	สร 	
04.2022 	198349 	19189 	9198,42 	 	สร 	
04.2022 	198349 	19187 	12131,28 	 	สร 	
04.2022 	198349 	3116863 	22905,36 	 	สร 	
04.2022 	198349 	189502 	553,32 	 	สร 	
04.2022 	198349 	1607747 	11295,36 	 	สร 	
04.2022 	198349 	1607739 	2642,976 	 	สร 	
04.2022 	198349 	227263 	3872,289 	 	สร 	
04.2022 	198349 	227265 	3486,96 	 	สร 	
