12.2022	1078	227349	1260,000000	สร
12.2022	1078	227382	880,000000	สร
12.2022	1078	2304	3885,000000	สร
12.2022	1078	3011903	360,000000	สร
12.2022	1078	3013	1110,000000	สร
12.2022	1078	3013821	220,000000	สร
12.2022	1078	3016	11655,000000	สร
12.2022	1078	3024905	136,000000	สร
12.2022	1078	3026466	480,000000	สร
12.2022	1078	3034009	3150,000000	สร
12.2022	1078	3034013	5940,000000	สร
12.2022	1078	3034018	2880,000000	สร
12.2022	1078	3051178	42840,000000	สร
12.2022	1078	3052001	40382,400000	สร
12.2022	1078	3052073	4025,000000	สร
12.2022	1078	3052109	969,600000	สร
12.2022	1078	3052110	854,400000	สร
12.2022	1078	3052116	44,200000	สร
12.2022	1078	3078136	680,000000	สร
12.2022	1078	3086271	612,000000	สร
12.2022	1078	3093378	255,000000	สร
12.2022	1078	3094524	90,000000	สร
12.2022	1078	3099319	198800,000000	สร
12.2022	1078	3111378	850,000000	สร
12.2022	1078	3112014	612,000000	สร
12.2022	1078	3112015	1224,000000	สร
12.2022	1078	3116833	180,000000	สร
12.2022	1078	3123193	2995,632000	สร
12.2022	1078	3123654	3780,000000	สร
12.2022	1078	3124195	10980,000000	สร
12.2022	1078	3129165	4680,000000	สร
12.2022	1078	3131847	348,432000	สร
12.2022	1078	3134048	180,000000	สร
12.2022	1078	3134263	7200,000000	สร
12.2022	1078	3138089	20740,000000	สร
12.2022	1078	3139470	16150,000000	สร
12.2022	1078	3141407	3420,000000	สร
12.2022	1078	3141887	2040,000000	สร
12.2022	1078	3149271	4080,000000	สร
12.2022	1078	3149273	864,000000	สร
12.2022	1078	3149863	680,000000	สร
12.2022	1078	3154933	648,000000	สร
12.2022	1078	3159718	225,000000	สร
12.2022	1078	3162299	720,000000	สร
12.2022	1078	3162304	54,000000	สร
12.2022	1078	3162848	720,000000	สร
12.2022	1078	3162849	9072,000000	สร
12.2022	1078	3166768	249,600000	สร
12.2022	1078	3166782	204,000000	สร
12.2022	1078	3166784	136,000000	สร
12.2022	1078	3166785	17,000000	สร
12.2022	1078	3166800	657,600000	สร
12.2022	1078	3171	1665,000000	สร
12.2022	1078	3179778	55200,000000	สร
12.2022	1078	3182205	818,800000	สร
12.2022	1078	3182210	2563,200000	สร
12.2022	1078	3182220	3206,400000	สร
12.2022	1078	3182464	1680,000000	สร
12.2022	1078	3182475	3544,800000	สร
12.2022	1078	3186380	1687,800000	สร
12.2022	1078	3186387	2065,000000	สร
12.2022	1078	3186390	830,400000	สร
12.2022	1078	3186522	2462,400000	สร
12.2022	1078	3187433	2640,000000	สร
12.2022	1078	3187561	864,000000	สร
12.2022	1078	3188223	156800,000000	สร
12.2022	1078	3190344	1810,350000	สร
12.2022	1078	3190350	27064,125000	สร
12.2022	1078	3190352	10103,940000	สร
12.2022	1078	3190357	24334,770000	สร
12.2022	1078	3190361	2408,400000	สร
12.2022	1078	3190877	3056,400000	สร
12.2022	1078	3194693	3296,160000	สร
12.2022	1078	3194696	89,145000	สร
12.2022	1078	3194697	1653,493000	สร
12.2022	1078	3194708	305,640000	สร
12.2022	1078	3195619	840,000000	สร
12.2022	1078	3195622	1330,000000	สร
12.2022	1078	3202097	175,000000	สร
12.2022	1078	3205479	2009,448000	สร
12.2022	1078	3205492	400,000000	สร
12.2022	1078	3206930	540,000000	สร
12.2022	1078	3206931	648,000000	สร
12.2022	1078	3206932	3618,000000	สร
12.2022	1078	3206933	13464,000000	สร
12.2022	1078	3206938	1260,000000	สร
12.2022	1078	3208053	380,000000	สร
12.2022	1078	3208057	470,000000	สร
12.2022	1078	3212545	3600,000000	สร
12.2022	1078	3228246	2610,000000	สร
12.2022	1078	3240415	21600,000000	สร
12.2022	1078	3240655	4930,000000	สร
12.2022	1078	3240860	350,000000	สร
12.2022	1078	3240877	6800,000000	สร
12.2022	1078	3241273	55200,000000	สร
12.2022	1078	3241681	180,000000	สร
12.2022	1078	3241808	5250,000000	สร
12.2022	1078	3244502	854,400000	สร
12.2022	1078	3247343	2299,170000	สร
12.2022	1078	3252034	40,800000	สร
12.2022	1078	3253427	8707,200000	สร
12.2022	1078	3255225	26316,000000	สร
12.2022	1078	3285629	740,000000	สร
12.2022	1078	3285648	6120,000000	สร
12.2022	1078	3299025	4500,000000	สร
12.2022	1078	3339432	19,200000	สร
12.2022	1078	3346408	200,000000	สร
12.2022	1078	3351243	510,000000	สร
12.2022	1078	3351244	240,000000	สร
12.2022	1078	3351571	22749,500000	สร
12.2022	1078	3351732	156,600000	สร
12.2022	1078	3353855	850,000000	สร
12.2022	1078	3361589	7516,800000	สร
12.2022	1078	3373956	16000,000000	สร
12.2022	1078	3378362	31080,000000	สร
12.2022	1078	3378369	175,000000	สร
12.2022	1078	3378477	52540,000000	สร
12.2022	1078	3409785	174,000000	สร
12.2022	1078	3410305	17982,000000	สร
12.2022	1078	3411947	10800,000000	สร
12.2022	1078	3411956	1296,000000	สร
12.2022	1078	3414202	2100,000000	สร
12.2022	1078	3425143	62,400000	สร
12.2022	1078	3425177	124,800000	สร
12.2022	1078	3425186	75,600000	สร
12.2022	1078	3425191	44,000000	สร
12.2022	1078	3425192	124,800000	สร
12.2022	1078	3425196	1,980000	สร
12.2022	1078	3442674	18150,000000	สร
12.2022	1078	3448703	1600,000000	สร
12.2022	1078	3449065	213600,000000	สร
12.2022	1078	3449066	80800,000000	สร
12.2022	1078	3449067	157400,000000	สร
12.2022	1078	3449069	111600,000000	สร
12.2022	1078	3449070	1600,000000	สร
12.2022	1078	3449071	11400,000000	สร
12.2022	1078	3449072	6400,000000	สร
12.2022	1078	3449073	4200,000000	สร
12.2022	1078	3449074	3040,000000	สร
12.2022	1078	3449075	27540,000000	สร
12.2022	1078	3450108	2160,000000	สร
12.2022	1078	3450560	400,000000	สร
12.2022	1078	3450817	5800,000000	สร
12.2022	1078	3452076	40950,000000	สร
12.2022	1078	3453135	55080,000000	สร
12.2022	1078	3456579	109650,000000	สร
12.2022	1078	3457330	14000,000000	สร
12.2022	1078	3457332	2800,000000	สร
12.2022	1078	3459256	4000,000000	สร
12.2022	1078	3459269	101520,000000	สร
12.2022	1078	3459270	77168,000000	สร
12.2022	1078	3460188	164560,000000	สร
12.2022	1078	3462323	739,200000	สร
12.2022	1078	3463777	37230,000000	สร
12.2022	1078	3465774	16000,000000	สร
12.2022	1078	3465776	32000,000000	สร
12.2022	1078	3465777	13600,000000	สร
12.2022	1078	3466614	26000,000000	สร
12.2022	1078	3468369	23800,000000	สร
12.2022	1078	3474397	850,000000	สร
12.2022	1078	3476457	763,200000	สร
12.2022	1078	5002815	437,400000	สร
