11.2022	1078	1782082	0,000000		สร
11.2022	1078	3034018	10080,000000		สร
11.2022	1078	3034009	3150,000000		สร
11.2022	1078	3034013	8640,000000		สร
11.2022	1078	1779443	31500,000000		สร
11.2022	1078	186989	3400,000000		สร
11.2022	1078	1793687	0,000000		สร
11.2022	1078	3078136	680,000000		สร
11.2022	1078	3093378	255,000000		สร
11.2022	1078	3094164	355,000000		สร
11.2022	1078	201198	80240,000000		สร
11.2022	1078	3099319	152950,000000		สร
11.2022	1078	1678967	0,000000		สร
11.2022	1078	3112015	544,000000		สร
11.2022	1078	227382	880,000000		สร
11.2022	1078	1755295	20160,000000		สร
11.2022	1078	1794829	0,000000		สร
11.2022	1078	3123193	4324,680000		สร
11.2022	1078	3123654	3960,000000		สร
11.2022	1078	1702935	0,000000		สร
11.2022	1078	1630359	28875,000000		สร
11.2022	1078	3138089	47260,000000		สร
11.2022	1078	3139470	16150,000000		สร
11.2022	1078	3124195	10980,000000		สร
11.2022	1078	3013057	60,000000		สร
11.2022	1078	3141407	3420,000000		สร
11.2022	1078	1678966	2880,000000		สร
11.2022	1078	3166741	0,000000		สร
11.2022	1078	3167409	0,000000		สร
11.2022	1078	3018024	0,000000		สร
11.2022	1078	1788810	680,000000		สร
11.2022	1078	3181974	9720,000000		สร
11.2022	1078	3166768	0,000000		สร
11.2022	1078	3166800	1017,600000		สร
11.2022	1078	3166782	272,000000		สร
11.2022	1078	3166783	0,000000		สร
11.2022	1078	3166785	17,000000		สร
11.2022	1078	3162304	54,000000		สร
11.2022	1078	3162849	9072,000000		สร
11.2022	1078	19492	15960,000000		สร
11.2022	1078	3186387	9625,000000		สร
11.2022	1078	3182464	1680,000000		สร
11.2022	1078	19496	389,400000		สร
11.2022	1078	1558863	667,548000		สร
11.2022	1078	3149271	4080,000000		สร
11.2022	1078	3182205	818,800000		สร
11.2022	1078	3182210	2563,200000		สร
11.2022	1078	3182220	15497,600000		สร
11.2022	1078	3182475	319,200000		สร
11.2022	1078	3051178	45360,000000		สร
11.2022	1078	3180677	0,000000		สร
11.2022	1078	3187433	3344,000000		สร
11.2022	1078	3186380	4193,400000		สร
11.2022	1078	3052073	4865,000000		สร
11.2022	1078	3180679	0,000000		สร
11.2022	1078	3052001	40382,400000		สร
11.2022	1078	3190350	27064,125000		สร
11.2022	1078	3190352	10103,940000		สร
11.2022	1078	3190357	24334,770000		สร
11.2022	1078	1788808	92,295000		สร
11.2022	1078	3194697	1653,493000		สร
11.2022	1078	3194696	89,145000		สร
11.2022	1078	3194708	305,640000		สร
11.2022	1078	3154933	0,000000		สร
11.2022	1078	3158009	0,000000		สร
11.2022	1078	3148656	0,000000		สร
11.2022	1078	1729674	638,064000		สร
11.2022	1078	3194693	3296,160000		สร
11.2022	1078	3190361	2408,400000		สร
11.2022	1078	3205479	2009,448000		สร
11.2022	1078	3187431	0,000000		สร
11.2022	1078	3011903	360,000000		สร
11.2022	1078	3206930	540,000000		สร
11.2022	1078	3206933	13464,000000		สร
11.2022	1078	1779449	720,000000		สร
11.2022	1078	3206931	648,000000		สร
11.2022	1078	3206932	3393,000000		สร
11.2022	1078	3201284	0,000000		สร
11.2022	1078	3201295	0,000000		สร
11.2022	1078	3186390	3321,600000		สร
