01.09.2022	1078	227322	18720,000000		สร
03.09.2022	1078	3442674	19800,000000		สร
03.09.2022	1078	3457330	149800,000000		สร
03.09.2022	1078	3463777	74800,000000		สร
04.09.2022	1078	3463777	72080,000000		สร
05.09.2022	1078	1452204	342,000000		สร
05.09.2022	1078	1613715	630,000000		สร
05.09.2022	1078	3138089	74800,000000		สร
05.09.2022	1078	3166785	27,200000		สร
05.09.2022	1078	3162849	1296,000000		สร
05.09.2022	1078	3206933	108,000000		สร
05.09.2022	1078	3206931	248,000000		สร
05.09.2022	1078	227381	5280,000000		สร
05.09.2022	1078	227389	7040,000000		สร
05.09.2022	1078	3430579	2173,500000		สร
05.09.2022	1078	1522823	36,000000		สร
06.09.2022	1078	193360	4320,000000		สร
06.09.2022	1078	3138089	81940,000000		สร
07.09.2022	1078	227325	74880,000000		สร
08.09.2022	1078	1972	14800,000000		สร
08.09.2022	1078	227325	73440,000000		สร
08.09.2022	1078	3464393	148740,000000		สร
09.09.2022	1078	1779443	56700,000000		สร
09.2022	1078	3171	18500,000000		สร
09.2022	1078	1972	740,000000		สร
09.2022	1078	3013	1110,000000		สร
09.2022	1078	12938	46260,000000		สร
09.2022	1078	12722	79735,000000		สร
09.2022	1078	1990	1800,000000		สร
09.2022	1078	11466	4350,000000		สร
09.2022	1078	19196	447,780000		สร
09.2022	1078	14913	2160,000000		สร
09.2022	1078	19193	222,360000		สร
09.2022	1078	19443	2296,200000		สร
09.2022	1078	19435	295,008000		สร
09.2022	1078	18467	222185,000000		สร
09.2022	1078	18477	199060,000000		สร
09.2022	1078	18165	720,000000		สร
09.2022	1078	19447	306,705000		สร
09.2022	1078	19438	56,960000		สร
09.2022	1078	19299	565,500000		สร
09.2022	1078	19491	16560,000000		สร
09.2022	1078	142513	32560,000000		สร
09.2022	1078	157578	31325,000000		สร
09.2022	1078	157569	358750,000000		สร
09.2022	1078	157574	15,000000		สร
09.2022	1078	159034	180,000000		สร
09.2022	1078	159042	900,000000		สร
09.2022	1078	187772	120,000000		สร
09.2022	1078	187777	30,000000		สร
09.2022	1078	187780	45,000000		สร
09.2022	1078	187781	2940,000000		สร
09.2022	1078	18462	15840,000000		สร
09.2022	1078	18472	1980,000000		สร
09.2022	1078	19539	0,000000		สร
