04.2022	119388	3240642	60180,000		สร
04.2022	119388	3240644	161100,000		สร
04.2022	119388	3240646	68760,000		สร
04.2022	119388	3240656	6660,000		สร
04.2022	119388	3240660	89280,000		สร
04.2022	119388	3240893	170,000		สร
04.2022	119388	149046	850,000		สร
04.2022	119388	3101235	8500,000		สร
04.2022	119388	3199008	850,000		สร
04.2022	119388	3294020	15300,000		สร
04.2022	119388	3253301	7650,000		สร
04.2022	119388	1461896	11050,000		สร
04.2022	119388	3146926	1700,000		สร
04.2022	119388	3226549	1600,000		สร
04.2022	119388	1642519	1700,000		สร
04.2022	119388	1642520	755,000		สร
04.2022	119388	1766860	450,000		สร
04.2022	119388	3126681	17,600		สร
04.2022	119388	3126691	170,000		สร
04.2022	119388	3127008	1502,300		สร
04.2022	119388	1632333	17,000		สร
04.2022	119388	3052069	344,000		สร
04.2022	119388	3186522	666,900		สร
04.2022	119388	3186380	469,800		สร
04.2022	119388	1558855	204,000		สร
04.2022	119388	3186387	3027,500		สร
04.2022	119388	3187433	70,400		สร
04.2022	119388	3187451	3675,000		สร
04.2022	119388	3126677	682,500		สร
04.2022	119388	3187552	530,100		สร
04.2022	119388	3187549	831,900		สร
04.2022	119388	1640264	17,000		สร
04.2022	119388	1637635	34,000		สร
04.2022	119388	3186530	747,600		สร
04.2022	119388	3187561	216,000		สร
04.2022	119388	3189072	4780,800		สร
04.2022	119388	3132749	189,200		สร
04.2022	119388	3049914	2100,000		สร
04.2022	119388	2256	4320,000		สร
04.2022	119388	1792587	555,960		สร
04.2022	119388	3186193	721,600		สร
04.2022	119388	1559874	2160,000		สร
04.2022	119388	1683353	720,000		สร
04.2022	119388	1755295	2880,000		สร
04.2022	119388	1527410	220,000		สร
04.2022	119388	3418218	3302,550		สร
04.2022	119388	18711	2671,200		สร
04.2022	119388	18790	1020,000		สร
04.2022	119388	182672	170,000		สร
04.2022	119388	19106	1800,000		สร
04.2022	119388	19126	170,000		สร
04.2022	119388	18114	1800,000		สร
04.2022	119388	19154	170,000		สร
04.2022	119388	19142	1190,000		สร
04.2022	119388	17799	1800,000		สร
04.2022	119388	19117	1620,000		สร
04.2022	119388	18819	340,000		สร
04.2022	119388	18804	7650,000		สร
04.2022	119388	17821	360,000		สร
04.2022	119388	187548	360,000		สร
04.2022	119388	187682	540,000		สร
04.2022	119388	18107	360,000		สร
04.2022	119388	1588204	15300,000		สร
04.2022	119388	13716	3600,000		สร
04.2022	119388	1449144	680,000		สร
04.2022	119388	18747	2210,000		สร
04.2022	119388	18742	1870,000		สร
04.2022	119388	18721	170,000		สร
04.2022	119388	3344790	2889,680		สร
04.2022	119388	1599658	753,600		สร
04.2022	119388	1794946	181,220		สร
04.2022	119388	1454960	18,000		สร
04.2022	119388	1454963	2,400		สร
04.2022	119388	1338295	4,550		สร
04.2022	119388	3237889	303,116		สร
04.2022	119388	17800	648,000		สร
04.2022	119388	13105	388,800		สร
04.2022	119388	202069	345,600		สร
04.2022	119388	185985	180,000		สร
04.2022	119388	187547	403,200		สร
04.2022	119388	187747	144,000		สร
04.2022	119388	187758	1,600		สร
04.2022	119388	17411	648,000		สร
04.2022	119388	13103	140,400		สร
04.2022	119388	17832	648,000		สร
04.2022	119388	187716	403,200		สร
04.2022	119388	13691	648,000		สร
04.2022	119388	18758	36,000		สร
